"gender","year","name","count","rank","totalBabies","prop","ranking","corKaren","corKaren10","corKaren20","corKaren30"
"F",1928,"Alice",10139,19,1153253,0.00879165282899763,19,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1929,"Alice",9479,21,1116529,0.0084897033574587,21,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1930,"Alice",9516,20,1125917,0.00845177752889423,20,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1931,"Alice",8816,21,1064651,0.00828064783670893,21,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1932,"Alice",8534,21,1067096,0.00799740604406726,21,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1933,"Alice",7695,22,1007851,0.00763505716618826,22,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1934,"Alice",7784,25,1044145,0.00745490329408272,25,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1935,"Alice",7442,25,1048509,0.007097698,25,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1936,"Alice",7201,27,1040343,0.006921756,27,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1937,"Alice",7122,28,1063947,0.006693942,28,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1938,"Alice",7490,29,1103371,0.006788288,29,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1939,"Alice",7368,31,1096594,0.006718986,31,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1940,"Alice",7602,32,1143413,0.006648516,32,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1941,"Alice",7446,34,1208004,0.006163887,34,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1942,"Alice",7378,39,1350627,0.005462648,39,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1943,"Alice",7648,38,1395192,0.005481683,38,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1944,"Alice",7102,37,1327161,0.005351272,38,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1945,"Alice",6358,40,1307028,0.004864471,41,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1946,"Alice",7364,44,1571238,0.00468675,44,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1947,"Alice",7848,46,1772683,0.004427187,47,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1948,"Alice",6981,49,1697810,0.004111768,49,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1949,"Alice",6659,53,1710852,0.003892213,53,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1950,"Alice",6363,57,1713065,0.003714395,57,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1951,"Alice",6310,62,1800862,0.003503878,62,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1952,"Alice",5912,69,1854401,0.003188091,69,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1953,"Alice",5745,72,1881365,0.003053634,73,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1954,"Alice",5267,81,1941805,0.002712425,81,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1955,"Alice",5074,86,1954935,0.002595483,87,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1956,"Alice",4681,98,2007703,0.00233152,98,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1957,"Alice",4432,106,2044311,0.002167968,106,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1958,"Alice",4126,115,2010963,0.002051753,115,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1959,"Alice",4153,111,2023035,0.002052856,112,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1960,"Alice",4049,119,2022010,0.002002463,119,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1961,"Alice",3583,126,2017637,0.00177584,126,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1962,"Alice",3253,131,1966553,0.001654163,133,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1963,"Alice",3065,136,1927306,0.001590303,138,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1964,"Alice",2841,141,1894774,0.001499387,141,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1965,"Alice",2567,145,1765043,0.001454356,145,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1966,"Alice",2221,156,1691917,0.001312712,157,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1967,"Alice",1928,166,1650873,0.001167867,168,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1968,"Alice",1731,185,1640208,0.001055354,187,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1969,"Alice",1713,183,1686959,0.001015437,185,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1970,"Alice",1621,199,1748145,0.0009272686,201,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1971,"Alice",1507,192,1663554,0.0009058918,197,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1972,"Alice",1198,226,1521119,0.0007875781,231,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1973,"Alice",1186,208,1458162,0.0008133527,214,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1974,"Alice",1181,207,1467406,0.0008048216,216,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1975,"Alice",1055,229,1457775,0.0007237056,231,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1976,"Alice",955,237,1465130,0.0006518193,246,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1977,"Alice",858,270,1533114,0.0005596453,278,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1978,"Alice",792,278,1531824,0.0005170307,292,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1979,"Alice",777,288,1605241,0.0004840395,308,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1980,"Alice",739,310,1660236,0.0004451174,327,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1981,"Alice",746,303,1667829,0.0004472881,317,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1982,"Alice",747,305,1693175,0.000441183,324,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1983,"Alice",699,310,1670481,0.0004184424,329,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1984,"Alice",685,324,1683496,0.0004068914,337,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1985,"Alice",669,327,1720530,0.0003888337,352,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1986,"Alice",710,320,1715229,0.0004139389,339,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1987,"Alice",770,302,1738317,0.0004429572,314,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1988,"Alice",821,283,1780397,0.0004611331,302,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1989,"Alice",742,323,1843317,0.0004025352,343,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1990,"Alice",772,333,1898135,0.000406715,345,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1991,"Alice",724,331,1874716,0.0003861918,355,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1992,"Alice",686,344,1843567,0.0003721047,372,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1993,"Alice",684,351,1808705,0.0003781711,373,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1994,"Alice",596,389,1785366,0.0003338251,421,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1995,"Alice",579,396,1758236,0.0003293073,442,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1996,"Alice",593,395,1752643,0.0003383461,430,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1997,"Alice",579,406,1740316,0.0003326982,440,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1998,"Alice",594,409,1766494,0.0003362593,439,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1999,"Alice",651,387,1773275,0.0003671173,423,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",2000,"Alice",668,394,1815295,0.0003679843,422,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",2001,"Alice",631,403,1799834,0.0003505879,439,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",2002,"Alice",655,396,1795973,0.0003647048,444,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",2003,"Alice",699,396,1826173,0.0003827677,431,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",2004,"Alice",756,380,1835091,0.0004119687,402,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",2005,"Alice",753,384,1846525,0.000407793,414,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",2006,"Alice",844,364,1899824,0.0004442517,384,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",2007,"Alice",950,328,1921053,0.0004945205,347,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",2008,"Alice",1025,316,1889069,0.0005425953,328,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",2009,"Alice",1275,244,1835062,0.0006947994,257,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",2010,"Alice",1779,169,1775345,0.001002059,172,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",2011,"Alice",2192,139,1756592,0.001247871,142,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",2012,"Alice",2501,125,1758171,0.001422501,127,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",2013,"Alice",2935,105,1751320,0.001675879,107,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",2014,"Alice",3052,98,1782350,0.001712346,98,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",2015,"Alice",3418,85,1780453,0.001919736,86,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",2016,"Alice",3682,76,1766212,0.002084687,76,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",2017,"Alice",3816,70,1719138,0.002219717,70,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",2018,"Alice",3643,70,1686961,0.002159505,71,-0.0954455445544554,0.344078144078144,0.728395061728395,0.872032193158954
"F",1918,"Alyssa",NA,0,1157638,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1919,"Alyssa",NA,0,1130130,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1920,"Alyssa",NA,0,1198290,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1921,"Alyssa",NA,0,1233060,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1922,"Alyssa",NA,0,1200983,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1923,"Alyssa",NA,0,1206381,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1924,"Alyssa",NA,0,1248889,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1925,"Alyssa",NA,0,1217390,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1926,"Alyssa",NA,0,1185399,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1927,"Alyssa",NA,0,1192388,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1928,"Alyssa",NA,0,1153253,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1929,"Alyssa",NA,0,1116529,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1930,"Alyssa",NA,0,1125917,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1931,"Alyssa",NA,0,1064651,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1932,"Alyssa",NA,0,1067096,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1933,"Alyssa",NA,0,1007851,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1934,"Alyssa",NA,0,1044145,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1935,"Alyssa",NA,0,1048509,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1936,"Alyssa",NA,0,1040343,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1937,"Alyssa",NA,0,1063947,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1938,"Alyssa",NA,0,1103371,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1939,"Alyssa",NA,0,1096594,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1940,"Alyssa",NA,0,1143413,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1941,"Alyssa",NA,0,1208004,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1942,"Alyssa",NA,0,1350627,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1943,"Alyssa",NA,0,1395192,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1944,"Alyssa",NA,0,1327161,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1945,"Alyssa",NA,0,1307028,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1946,"Alyssa",NA,0,1571238,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1947,"Alyssa",NA,0,1772683,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1948,"Alyssa",NA,0,1697810,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1949,"Alyssa",NA,0,1710852,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1950,"Alyssa",5,671,1713065,2.918745e-06,5566,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1951,"Alyssa",NA,0,1800862,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1952,"Alyssa",NA,0,1854401,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1953,"Alyssa",6,702,1881365,3.189174e-06,5484,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1954,"Alyssa",7,730,1941805,3.604893e-06,4958,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1955,"Alyssa",NA,0,1954935,NA,0,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1956,"Alyssa",12,742,2007703,5.97698e-06,3591,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1957,"Alyssa",13,759,2044311,6.359111e-06,3400,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1958,"Alyssa",20,742,2010963,9.945484e-06,2658,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1959,"Alyssa",35,734,2023035,1.730074e-05,1890,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1960,"Alyssa",111,667,2022010,5.489587e-05,1023,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1961,"Alyssa",87,694,2017637,4.311975e-05,1187,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1962,"Alyssa",86,682,1966553,4.373134e-05,1192,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1963,"Alyssa",125,662,1927306,6.485737e-05,946,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1964,"Alyssa",118,669,1894774,6.227656e-05,980,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1965,"Alyssa",121,647,1765043,6.855357e-05,922,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1966,"Alyssa",137,607,1691917,8.097324e-05,857,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1967,"Alyssa",143,611,1650873,8.662084e-05,845,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1968,"Alyssa",199,554,1640208,0.0001213261,687,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1969,"Alyssa",380,447,1686959,0.0002252574,500,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1970,"Alyssa",444,438,1748145,0.0002539835,467,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1971,"Alyssa",402,434,1663554,0.0002416513,481,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1972,"Alyssa",345,455,1521119,0.0002268067,505,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1973,"Alyssa",449,391,1458162,0.0003079219,433,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1974,"Alyssa",468,382,1467406,0.0003189301,419,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1975,"Alyssa",559,356,1457775,0.0003834611,372,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
"F",1976,"Alyssa",681,305,1465130,0.0004648052,327,-0.619580419580419,-0.845454545454545,-0.928502415458937,-0.885714285714286
